p1,p2,label,p1_UniProt,p2_UniProt
ENSP00000386884,ENSP00000416293,0,P61073,P11166
ENSP00000346671,ENSP00000274031,0,P06241,Q8WTS6
ENSP00000339191,ENSP00000419260,0,Q03135,P48736
ENSP00000299855,ENSP00000358488,0,P08254,P56278
ENSP00000482259,ENSP00000260010,0,P13236,O60603
ENSP00000259075,ENSP00000168712,0,Q92844,P08620
ENSP00000354901,ENSP00000364163,0,Q07325,Q99466
ENSP00000309968,ENSP00000360609,0,P78536,P08238
ENSP00000465676,ENSP00000344352,0,O75928,P18847
ENSP00000387699,ENSP00000320935,0,P16220,P14672
ENSP00000465676,ENSP00000292303,0,O75928,P51681
ENSP00000297494,ENSP00000365048,0,P29474,Q9Y275
ENSP00000302967,ENSP00000305651,0,O15379,P02778
ENSP00000288135,ENSP00000266970,0,P10721,P24941
ENSP00000370989,ENSP00000216714,0,Q9NZQ7,P27695
ENSP00000356155,ENSP00000270800,0,O00750,Q8N6P7
ENSP00000215659,ENSP00000245983,0,P53778,O43555
ENSP00000371067,ENSP00000356426,0,O60674,Q9NYJ8
ENSP00000428924,ENSP00000497916,0,P07948,Q99608
ENSP00000464030,ENSP00000268058,0,Q14164,P29590
ENSP00000265734,ENSP00000360683,0,Q00534,P18031
ENSP00000325120,ENSP00000353344,0,P06401,P15036
ENSP00000272317,ENSP00000346300,0,P62979,P46109
ENSP00000366563,ENSP00000363124,0,O00329,Q9BVI0
ENSP00000222254,ENSP00000324404,0,O00459,Q9BT92
ENSP00000295025,ENSP00000324101,0,Q04864,P48509
ENSP00000395772,ENSP00000320176,0,Q9BVP2,P14317
ENSP00000465676,ENSP00000381698,0,O75928,Q9H0F6
ENSP00000369581,ENSP00000202556,0,P01574,Q96KQ4
ENSP00000301838,ENSP00000259808,0,Q13158,Q13546
ENSP00000245414,ENSP00000222005,0,P10914,Q16543
ENSP00000342848,ENSP00000409346,0,Q86UR1,Q9NSE2
ENSP00000495360,ENSP00000300589,0,P35222,Q9HC29
ENSP00000177694,ENSP00000306253,0,Q9UL17,A0A8C8KBY2
ENSP00000380450,ENSP00000359424,0,Q8NFA2,O15111
ENSP00000364995,ENSP00000302961,0,Q92529,P34932
ENSP00000475727,ENSP00000264554,0,Q9P0N9,P98077
ENSP00000297185,ENSP00000325663,0,P38646,Q9BYH8
ENSP00000444810,ENSP00000481152,0,Q13451,A0AAG2SXZ4
ENSP00000365891,ENSP00000380033,0,P42768,A0A5H1ZRQ2
ENSP00000361359,ENSP00000423673,0,P25942,Q9P0J0
ENSP00000252804,ENSP00000494689,0,Q92626,Q12929
ENSP00000410294,ENSP00000263967,0,P21802,P42336
ENSP00000360609,ENSP00000221515,0,P08238,Q9HD89
ENSP00000398698,ENSP00000247668,0,P01375,Q12933
ENSP00000407442,ENSP00000428924,0,Q86Z02,P07948
ENSP00000304895,ENSP00000444433,0,P35568,O43819
ENSP00000302150,ENSP00000354218,0,P01236,Q8WUF5
ENSP00000287820,ENSP00000308351,0,P37231,Q8NB16
ENSP00000358548,ENSP00000269571,0,P01111,P04626
ENSP00000394560,ENSP00000370503,0,P45984,Q9BSQ5
ENSP00000376077,ENSP00000370034,0,P63165,Q9NYK1
ENSP00000378040,ENSP00000367013,0,Q92934,Q93038
ENSP00000357113,ENSP00000338934,0,Q16666,P15311
ENSP00000368022,ENSP00000305422,0,Q96CV9,P17676
ENSP00000356694,ENSP00000472929,0,P48023,P15498
ENSP00000243924,ENSP00000329967,0,P19957,Q9UHD2
ENSP00000225577,ENSP00000365804,0,P23443,Q9UBN7
ENSP00000351671,ENSP00000365012,0,P78556,J3KPD6
ENSP00000278616,ENSP00000331602,0,Q13315,Q05655
ENSP00000231449,ENSP00000340989,0,P05112,P31947
ENSP00000262320,ENSP00000263735,0,O15169,P16422
ENSP00000222330,ENSP00000402301,0,P49840,Q86VI4
ENSP00000329668,ENSP00000293362,0,Q6S5L8,P61289
ENSP00000368632,ENSP00000348461,0,P23771,P63000
ENSP00000362195,ENSP00000259075,0,Q99062,Q92844
ENSP00000215781,ENSP00000221930,0,P13725,A0A499FJK2
ENSP00000358983,ENSP00000217244,0,Q00653,P68400
ENSP00000300289,ENSP00000357470,0,P30101,P08887
ENSP00000264246,ENSP00000262435,0,P33681,Q9HAU4
ENSP00000464030,ENSP00000353099,0,Q14164,P01911
ENSP00000323588,ENSP00000353874,0,P48431,Q9NR96
ENSP00000263464,ENSP00000427514,0,Q13489,P49715
ENSP00000344635,ENSP00000326119,0,P51959,Q13794
ENSP00000216446,ENSP00000331736,0,Q9NYT0,P16581
ENSP00000368370,ENSP00000220003,0,P19544,P41240
ENSP00000229134,ENSP00000162749,0,Q9NPH9,P19438
ENSP00000477999,ENSP00000300289,0,P29475,P30101
ENSP00000265171,ENSP00000340820,0,P01133,A0A7I2PLE3
ENSP00000384849,ENSP00000353735,0,P38936,Q9NS56
ENSP00000344220,ENSP00000463939,0,O15530,J3QQX2
ENSP00000168712,ENSP00000262160,0,P08620,Q15796
ENSP00000320935,ENSP00000302476,0,P14672,Q16082
ENSP00000387699,ENSP00000228837,0,P16220,P10767
ENSP00000369981,ENSP00000305651,0,Q99962,P02778
ENSP00000367013,ENSP00000219235,0,Q93038,O00626
ENSP00000006053,ENSP00000403343,0,P78423,C9JEH3
ENSP00000264498,ENSP00000257904,0,A0A0A0MQV6,P11802
ENSP00000444433,ENSP00000291232,0,O43819,Q96RJ3
ENSP00000333685,ENSP00000365012,0,Q15759,J3KPD6
ENSP00000272317,ENSP00000284981,0,P62979,P05067
ENSP00000485033,ENSP00000370034,0,A0A096LNH6,Q9NYK1
ENSP00000262187,ENSP00000385571,0,Q15382,Q9H2X6
ENSP00000307684,ENSP00000254719,0,O75528,P27694
ENSP00000244869,ENSP00000256078,0,O14944,P01116
ENSP00000252804,ENSP00000376765,0,Q92626,Q9Y6X2
ENSP00000498466,ENSP00000317891,0,P25445,Q15025
ENSP00000346671,ENSP00000267257,0,P06241,P49023
ENSP00000354777,ENSP00000278568,0,A7MCY6,Q13153
ENSP00000219235,ENSP00000351926,0,O00626,O95782
ENSP00000370503,ENSP00000293825,0,Q9BSQ5,O43508
ENSP00000321797,ENSP00000493184,0,P55075,A8MYZ6
ENSP00000411825,ENSP00000364163,0,Q8WUM4,Q99466
ENSP00000006053,ENSP00000470788,0,P78423,P42701
ENSP00000312143,ENSP00000263967,0,Q68CZ2,P42336
ENSP00000341208,ENSP00000324404,0,P42229,Q9BT92
ENSP00000354476,ENSP00000244007,0,Q12772,P19174
ENSP00000341189,ENSP00000380073,0,Q05397,Q00978
ENSP00000365227,ENSP00000346508,0,P55008,P04085
ENSP00000264731,ENSP00000482457,0,Q9H3D4,P16885
ENSP00000362795,ENSP00000229307,0,P49682,Q9H9S0
ENSP00000262662,ENSP00000268058,0,P42773,P29590
ENSP00000451300,ENSP00000358092,0,P49757,O75626
ENSP00000309968,ENSP00000351926,0,P78536,O95782
ENSP00000363377,ENSP00000379721,0,P98177,P40818
ENSP00000367851,ENSP00000217244,0,P04839,P68400
ENSP00000357704,ENSP00000293362,0,P26447,P61289
ENSP00000430432,ENSP00000262719,0,Q92769,O60346
ENSP00000276431,ENSP00000330393,0,O14763,P48357
ENSP00000221132,ENSP00000362680,0,O00220,P12931
ENSP00000308815,ENSP00000498587,0,Q99731,P46531
ENSP00000307272,ENSP00000338934,0,Q8N122,P15311
ENSP00000266000,ENSP00000284981,0,Q9UER7,P05067
ENSP00000337386,ENSP00000307272,0,Q07352,Q8N122
ENSP00000293362,ENSP00000359077,0,P61289,P32004
ENSP00000395772,ENSP00000318195,0,Q9BVP2,P19338
ENSP00000389814,ENSP00000391592,0,Q15848,P29350
ENSP00000362824,ENSP00000274520,0,O15294,P15248
ENSP00000308413,ENSP00000270139,0,Q9UBS0,P17181
ENSP00000380033,ENSP00000215530,0,A0A5H1ZRQ2,Q9HCT0
ENSP00000418447,ENSP00000216117,0,P67775,P09601
ENSP00000369757,ENSP00000356641,0,P62753,Q8NHY2
ENSP00000403701,ENSP00000468411,0,P32121,Q9NZ42
ENSP00000464030,ENSP00000252242,0,Q14164,P13647
ENSP00000333685,ENSP00000376436,0,Q15759,P14921
ENSP00000371790,ENSP00000234313,0,P31371,P08567
ENSP00000358983,ENSP00000255030,0,Q00653,P02741
ENSP00000262345,ENSP00000341551,0,Q99665,Q13485
ENSP00000231449,ENSP00000356438,0,P05112,P35354
ENSP00000370034,ENSP00000362824,0,Q9NYK1,O15294
ENSP00000451506,ENSP00000500582,0,P56279,Q9Y243
ENSP00000301838,ENSP00000233057,0,Q13158,P19525
ENSP00000228872,ENSP00000216797,0,P46527,P25963
ENSP00000432743,ENSP00000326119,0,Q9HCN2,Q13794
ENSP00000500582,ENSP00000431885,0,Q9Y243,P29597
ENSP00000410402,ENSP00000382004,0,P45985,O60716
ENSP00000437955,ENSP00000257904,0,Q16665,P11802
ENSP00000339191,ENSP00000333685,0,Q03135,Q15759
ENSP00000395772,ENSP00000341957,0,Q9BVP2,Q13625
ENSP00000302967,ENSP00000368215,0,O15379,Q8N5C8
ENSP00000402107,ENSP00000384092,0,Q9Y468,P01189
ENSP00000262506,ENSP00000398632,0,P19784,P16070
ENSP00000356694,ENSP00000278616,0,P48023,Q13315
ENSP00000351255,ENSP00000483825,0,Q14765,Q9Y6K9
ENSP00000351671,ENSP00000368215,0,P78556,Q8N5C8
ENSP00000216802,ENSP00000339191,0,Q9UL46,Q03135
ENSP00000259808,ENSP00000361626,0,Q13546,P67809
ENSP00000496355,ENSP00000482457,0,A0A2R8Y7Z4,P16885
ENSP00000384863,ENSP00000356694,0,O14980,P48023
ENSP00000344352,ENSP00000289473,0,P18847,P14598
ENSP00000221930,ENSP00000385675,0,A0A499FJK2,P05231
ENSP00000228682,ENSP00000293328,0,P08151,P51692
ENSP00000231454,ENSP00000482259,0,P05113,P13236
ENSP00000228434,ENSP00000274031,0,Q07108,Q8WTS6
ENSP00000417498,ENSP00000293328,0,E9PDY6,P51692
ENSP00000219070,ENSP00000369554,0,P08253,P01563
ENSP00000424827,ENSP00000249075,0,P46934,P15018
ENSP00000367830,ENSP00000354952,0,Q05513,Q9UQC2
ENSP00000497069,ENSP00000370253,0,P08069,Q99801
ENSP00000225174,ENSP00000401303,0,P30405,P29353
ENSP00000358488,ENSP00000296545,0,P56278,P40933
ENSP00000363089,ENSP00000475727,0,O00206,Q9P0N9
ENSP00000411898,ENSP00000368215,0,Q6UW88,Q8N5C8
ENSP00000497069,ENSP00000252242,0,P08069,P13647
ENSP00000350512,ENSP00000376345,0,Q92905,P62993
ENSP00000228872,ENSP00000219070,0,P46527,P08253
ENSP00000265171,ENSP00000489597,0,P01133,Q06124
ENSP00000327025,ENSP00000360798,0,P51449,P42566
ENSP00000496959,ENSP00000394560,0,P11215,P45984
ENSP00000375711,ENSP00000333685,0,Q96B36,Q15759
ENSP00000394560,ENSP00000215659,0,P45984,P53778
ENSP00000313420,ENSP00000419260,0,P78527,P48736
ENSP00000368215,ENSP00000385675,0,Q8N5C8,P05231
ENSP00000324173,ENSP00000465261,0,P11021,Q7Z403
ENSP00000389814,ENSP00000477613,0,Q15848,Q13490
ENSP00000482259,ENSP00000011653,0,P13236,P01730
ENSP00000241261,ENSP00000222390,0,P50591,P14210
ENSP00000376902,ENSP00000315112,0,Q8N9N5,Q96EP0
ENSP00000354901,ENSP00000360916,0,Q07325,P52735
ENSP00000324806,ENSP00000262238,0,P49841,P25490
ENSP00000339527,ENSP00000412237,0,O43524,P22301
ENSP00000464030,ENSP00000233154,0,Q14164,O43639
ENSP00000299767,ENSP00000303394,0,P14625,Q12988
ENSP00000052754,ENSP00000266970,0,P07585,P24941
ENSP00000430684,ENSP00000380450,0,O14920,Q8NFA2
ENSP00000371420,ENSP00000354476,0,Q14956,Q12772
ENSP00000314976,ENSP00000365016,0,Q9UHF4,Q9Y4H2
ENSP00000331736,ENSP00000392812,0,P16581,Q8WYR1
ENSP00000296782,ENSP00000254436,0,Q6R327,P19474
ENSP00000331602,ENSP00000267101,0,Q05655,P21860
ENSP00000260947,ENSP00000273261,0,Q99728,Q96JA1
ENSP00000362441,ENSP00000351926,0,P46100,O95782
ENSP00000348461,ENSP00000264664,0,P63000,O15520
ENSP00000330382,ENSP00000263341,0,P01127,P01584
ENSP00000284274,ENSP00000231790,0,Q96BN8,P40692
ENSP00000464030,ENSP00000241261,0,Q14164,P50591
ENSP00000356155,ENSP00000318195,0,O00750,P19338
ENSP00000356713,ENSP00000242261,0,P15260,Q15672
ENSP00000351209,ENSP00000378367,0,P29317,Q8WWG1
ENSP00000258149,ENSP00000392812,0,Q00987,Q8WYR1
ENSP00000384849,ENSP00000263339,0,P38936,P01583
ENSP00000477999,ENSP00000408695,0,P29475,P17252
ENSP00000428056,ENSP00000363435,0,P27986,Q14573
ENSP00000216373,ENSP00000359345,0,Q07890,P46777
ENSP00000330237,ENSP00000221515,0,P55211,Q9HD89
ENSP00000351671,ENSP00000278616,0,P78556,Q13315
ENSP00000291232,ENSP00000320176,0,Q96RJ3,P14317
ENSP00000300589,ENSP00000337386,0,Q9HC29,Q07352
ENSP00000323588,ENSP00000180166,0,P48431,Q9NP95
ENSP00000342235,ENSP00000327336,0,Q15303,P21810
ENSP00000360798,ENSP00000262719,0,P42566,O60346
ENSP00000367830,ENSP00000252050,0,Q05513,Q8IWT3
ENSP00000326031,ENSP00000337797,0,P62136,Q9HB75
ENSP00000425979,ENSP00000259808,0,Q9NRR4,Q13546
ENSP00000493184,ENSP00000361021,0,A8MYZ6,P60484
ENSP00000258052,ENSP00000233057,0,O60906,P19525
ENSP00000259915,ENSP00000244007,0,Q01860,P19174
ENSP00000362441,ENSP00000478887,0,P46100,P01106
ENSP00000380921,ENSP00000324101,0,Q96B97,P48509
ENSP00000482457,ENSP00000334122,0,P16885,P11487
ENSP00000330341,ENSP00000338010,0,O14543,Q9HBE5
ENSP00000398368,ENSP00000367830,0,P42702,Q05513
ENSP00000354218,ENSP00000360266,0,Q8WUF5,P05412
ENSP00000351671,ENSP00000295897,0,P78556,P02768
ENSP00000257904,ENSP00000497594,0,P11802,Q05086
ENSP00000362795,ENSP00000354952,0,P49682,Q9UQC2
ENSP00000376902,ENSP00000177694,0,Q8N9N5,Q9UL17
ENSP00000263851,ENSP00000290200,0,P13232,Q08334
ENSP00000262719,ENSP00000215530,0,O60346,Q9HCT0
ENSP00000381034,ENSP00000477613,0,O14544,Q13490
ENSP00000448165,ENSP00000222390,0,O14727,P14210
ENSP00000362994,ENSP00000296870,0,Q13077,P08700
ENSP00000351671,ENSP00000329357,0,P78556,P08047
ENSP00000497594,ENSP00000264246,0,Q05086,P33681
ENSP00000254322,ENSP00000415416,0,P25685,J3KR25
ENSP00000239938,ENSP00000376345,0,P18146,P62993
ENSP00000255465,ENSP00000248594,0,P78396,Q05209
ENSP00000269571,ENSP00000325663,0,P04626,Q9BYH8
ENSP00000497594,ENSP00000321239,0,Q05086,Q96PM5
ENSP00000378181,ENSP00000362795,0,Q9NPI1,P49682
ENSP00000216160,ENSP00000442460,0,Q15750,Q13882
ENSP00000233154,ENSP00000410452,0,O43639,P16949
ENSP00000497069,ENSP00000294728,0,P08069,P19320
ENSP00000431885,ENSP00000293328,0,P29597,P51692
ENSP00000332973,ENSP00000430684,0,P84022,O14920
ENSP00000358983,ENSP00000327513,0,Q00653,P09603
ENSP00000463939,ENSP00000493728,0,J3QQX2,A0A2R8YCL1
ENSP00000216117,ENSP00000225174,0,P09601,P30405
ENSP00000425979,ENSP00000365851,0,Q9NRR4,P35226
ENSP00000278616,ENSP00000262662,0,Q13315,P42773
ENSP00000324101,ENSP00000259915,0,P48509,Q01860
ENSP00000368022,ENSP00000340691,0,Q96CV9,Q13541
ENSP00000356641,ENSP00000358092,0,Q8NHY2,O75626
ENSP00000221132,ENSP00000379097,0,O00220,P15514
ENSP00000393313,ENSP00000006053,0,Q9UBC2,P78423
ENSP00000276414,ENSP00000244869,0,P01148,O14944
ENSP00000438574,ENSP00000261769,0,O75925,P12830
ENSP00000264498,ENSP00000244537,0,A0A0A0MQV6,P62805
ENSP00000263645,ENSP00000327336,0,P60033,P21810
ENSP00000179259,ENSP00000358548,0,Q9NQ88,P01111
ENSP00000243924,ENSP00000495951,0,P19957,P21583
ENSP00000409581,ENSP00000333685,0,P49407,Q15759
ENSP00000370343,ENSP00000300589,0,Q15306,Q9HC29
ENSP00000358983,ENSP00000357470,0,Q00653,P08887
ENSP00000320485,ENSP00000222005,0,O14497,Q16543
ENSP00000403459,ENSP00000387699,0,Q14451,P16220
ENSP00000358092,ENSP00000355231,0,O75626,Q14457
ENSP00000179259,ENSP00000380921,0,Q9NQ88,Q96B97
ENSP00000341551,ENSP00000407586,0,Q13485,P01112
ENSP00000256078,ENSP00000298139,0,P01116,Q14191
ENSP00000379350,ENSP00000228682,0,P05556,P08151
ENSP00000357470,ENSP00000233146,0,P08887,P43246
ENSP00000344666,ENSP00000370503,0,P35240,Q9BSQ5
ENSP00000358105,ENSP00000402107,0,Q96BI3,Q9Y468
ENSP00000263735,ENSP00000327336,0,P16422,P21810
ENSP00000355231,ENSP00000478927,0,Q14457,P46937
ENSP00000276414,ENSP00000320936,0,P01148,Q96F46
ENSP00000383042,ENSP00000264033,0,O60341,P22681
ENSP00000321203,ENSP00000498684,0,Q8NFZ5,Q13642
ENSP00000426103,ENSP00000381698,0,E9PD12,Q9H0F6
ENSP00000302476,ENSP00000379975,0,Q16082,Q13418
ENSP00000320935,ENSP00000343535,0,P14672,Q93009
ENSP00000324404,ENSP00000384675,0,Q9BT92,Q07889
ENSP00000370698,ENSP00000360025,0,P40189,P24522
ENSP00000320147,ENSP00000470788,0,Q15910,P42701
ENSP00000265171,ENSP00000432511,0,P01133,P52333
ENSP00000363591,ENSP00000282096,0,Q16611,Q13370
ENSP00000278568,ENSP00000379097,0,Q13153,P15514
ENSP00000222823,ENSP00000342235,0,Q9Y239,Q15303
ENSP00000296795,ENSP00000262238,0,O15455,P25490
ENSP00000351908,ENSP00000319788,0,Q99683,P15559
ENSP00000398368,ENSP00000497968,0,P42702,Q16552
ENSP00000340691,ENSP00000418960,0,Q13541,P38398
ENSP00000375795,ENSP00000348645,0,Q13007,A1KZ92
ENSP00000368450,ENSP00000215781,0,Q01151,P13725
ENSP00000376436,ENSP00000403495,0,P14921,P01374
ENSP00000457870,ENSP00000321345,0,Q9BVC4,Q5VWK5
ENSP00000370473,ENSP00000381698,0,P17936,Q9H0F6
ENSP00000265963,ENSP00000314976,0,P32780,Q9UHF4
ENSP00000371067,ENSP00000369757,0,O60674,P62753
ENSP00000365851,ENSP00000422464,0,P35226,Q9NRA1
ENSP00000357622,ENSP00000227752,0,Q53ET0,Q13651
ENSP00000359345,ENSP00000262506,0,P46777,P19784
ENSP00000324804,ENSP00000289473,0,P30153,P14598
ENSP00000321239,ENSP00000356641,0,Q96PM5,Q8NHY2
ENSP00000354476,ENSP00000225474,0,Q12772,P09919
ENSP00000225275,ENSP00000457991,0,P05164,Q6ZVD8
ENSP00000339527,ENSP00000349208,0,O43524,Q8TC59
ENSP00000362795,ENSP00000327025,0,P49682,P51449
ENSP00000351905,ENSP00000481152,0,P37173,A0AAG2SXZ4
ENSP00000368215,ENSP00000222330,0,Q8N5C8,P49840
ENSP00000340883,ENSP00000333685,0,G5E975,Q15759
ENSP00000306245,ENSP00000286639,0,P01100,Q16520
ENSP00000452522,ENSP00000351209,0,Q8WXH5,P29317
ENSP00000451828,ENSP00000430432,0,P31749,Q92769
ENSP00000380921,ENSP00000265171,0,Q96B97,P01133
ENSP00000273047,ENSP00000358335,0,P20339,O43318
ENSP00000497916,ENSP00000339186,0,Q99608,O75791
ENSP00000451506,ENSP00000364898,0,P56279,P43405
ENSP00000264246,ENSP00000391090,0,P33681,E7EPP6
ENSP00000222005,ENSP00000405330,0,Q16543,P03372
ENSP00000312652,ENSP00000407442,0,P41159,Q86Z02
ENSP00000262187,ENSP00000430684,0,Q15382,O14920
ENSP00000350512,ENSP00000351908,0,Q92905,Q99683
ENSP00000375795,ENSP00000380070,0,Q13007,P04406
ENSP00000341208,ENSP00000249075,0,P42229,P15018
ENSP00000368022,ENSP00000260947,0,Q96CV9,Q99728
ENSP00000363124,ENSP00000352414,0,Q9BVI0,O60258
ENSP00000478887,ENSP00000265963,0,P01106,P32780
ENSP00000462664,ENSP00000478887,0,Q9UNA4,P01106
ENSP00000357113,ENSP00000262662,0,Q16666,P42773
ENSP00000338010,ENSP00000337432,0,Q9HBE5,Q96PD4
ENSP00000222005,ENSP00000300289,0,Q16543,P30101
ENSP00000357704,ENSP00000451300,0,P26447,P49757
ENSP00000380450,ENSP00000465261,0,Q8NFA2,Q7Z403
ENSP00000359663,ENSP00000288135,0,P29965,P10721
ENSP00000257290,ENSP00000219476,0,P16234,P49815
ENSP00000376345,ENSP00000297185,0,P62993,P38646
ENSP00000380450,ENSP00000222823,0,Q8NFA2,Q9Y239
ENSP00000343535,ENSP00000319635,0,Q93009,P25025
ENSP00000225275,ENSP00000359073,0,P05164,Q9UKW4
ENSP00000273261,ENSP00000289473,0,Q96JA1,P14598
ENSP00000311697,ENSP00000369757,0,P12034,P62753
ENSP00000359077,ENSP00000244537,0,P32004,P62805
ENSP00000276431,ENSP00000368450,0,O14763,Q01151
ENSP00000354558,ENSP00000304226,0,P42345,Q9H422
ENSP00000342848,ENSP00000364995,0,Q86UR1,Q92529
ENSP00000378040,ENSP00000215659,0,Q92934,P53778
ENSP00000421339,ENSP00000344352,0,Q86UG4,P18847
ENSP00000367545,ENSP00000446007,0,O15350,P08670
ENSP00000351255,ENSP00000428924,0,Q14765,P07948
ENSP00000418915,ENSP00000276927,0,P42771,P0DY56
ENSP00000359424,ENSP00000243924,0,O15111,P19957
ENSP00000229795,ENSP00000355924,0,Q16539,Q9NRG4
ENSP00000422464,ENSP00000412237,0,Q9NRA1,P22301
ENSP00000380450,ENSP00000340820,0,Q8NFA2,A0A7I2PLE3
ENSP00000385571,ENSP00000356694,0,Q9H2X6,P48023
ENSP00000356070,ENSP00000292303,0,P49137,P51681
ENSP00000384849,ENSP00000498587,0,P38936,P46531
ENSP00000344635,ENSP00000409346,0,P51959,Q9NSE2
ENSP00000219548,ENSP00000360242,0,Q9UNE7,P98170
ENSP00000310933,ENSP00000363377,0,Q8WXG6,P98177
ENSP00000346032,ENSP00000266088,0,P07355,P13866
ENSP00000309968,ENSP00000350512,0,P78536,Q92905
ENSP00000254719,ENSP00000231449,0,P27694,P05112
ENSP00000373700,ENSP00000291232,0,Q9UM73,Q96RJ3
ENSP00000358997,ENSP00000481570,0,P51617,P21580
ENSP00000363435,ENSP00000477999,0,Q14573,P29475
ENSP00000496959,ENSP00000380432,0,P11215,P01308
ENSP00000472929,ENSP00000356155,0,P15498,O00750
ENSP00000342848,ENSP00000464030,0,Q86UR1,Q14164
ENSP00000384092,ENSP00000365227,0,P01189,P55008
ENSP00000306253,ENSP00000420588,0,A0A8C8KBY2,Q00059
ENSP00000307272,ENSP00000287842,0,Q8N122,Q02297
ENSP00000356426,ENSP00000348645,0,Q9NYJ8,A1KZ92
ENSP00000378974,ENSP00000346839,0,P45983,P02751
ENSP00000298139,ENSP00000259915,0,Q14191,Q01860
ENSP00000360683,ENSP00000329668,0,P18031,Q6S5L8
ENSP00000330237,ENSP00000379092,0,P55211,P35070
ENSP00000317872,ENSP00000387739,0,Q7Z6E9,Q8IY63
ENSP00000480558,ENSP00000263253,0,P16619,Q09472
ENSP00000410294,ENSP00000263645,0,P21802,P60033
ENSP00000358997,ENSP00000432743,0,P51617,Q9HCN2
ENSP00000307684,ENSP00000346032,0,O75528,P07355
ENSP00000263645,ENSP00000369554,0,P60033,P01563
ENSP00000454623,ENSP00000222330,0,H3BN02,P49840
ENSP00000254719,ENSP00000498466,0,P27694,P25445
ENSP00000351926,ENSP00000225577,0,O95782,P23443
ENSP00000233146,ENSP00000380024,0,P43246,Q9UNL4
ENSP00000404131,ENSP00000340989,0,F8VNR3,P31947
ENSP00000215530,ENSP00000475727,0,Q9HCT0,Q9P0N9
ENSP00000310933,ENSP00000254719,0,Q8WXG6,P27694
ENSP00000226574,ENSP00000362441,0,P19838,P46100
ENSP00000342307,ENSP00000244537,0,Q08050,P62805
ENSP00000380450,ENSP00000321797,0,Q8NFA2,P55075
ENSP00000302476,ENSP00000262238,0,Q16082,P25490
ENSP00000295897,ENSP00000392025,0,P02768,Q9NQC7
ENSP00000376436,ENSP00000380450,0,P14921,Q8NFA2
ENSP00000249075,ENSP00000356426,0,P15018,Q9NYJ8
ENSP00000472929,ENSP00000402107,0,P15498,Q9Y468
ENSP00000432743,ENSP00000330393,0,Q9HCN2,P48357
ENSP00000391090,ENSP00000228918,0,E7EPP6,P36941
ENSP00000324804,ENSP00000384273,0,P30153,Q04206
ENSP00000407586,ENSP00000262971,0,P01112,Q8N2W9
ENSP00000366863,ENSP00000286639,0,O60343,Q16520
ENSP00000341208,ENSP00000401445,0,P42229,O75460
ENSP00000451828,ENSP00000215530,0,P31749,Q9HCT0
ENSP00000381698,ENSP00000348632,0,Q9H0F6,Q9BYM8
ENSP00000348056,ENSP00000426103,0,P63279,E9PD12
ENSP00000375795,ENSP00000268182,0,Q13007,P46940
ENSP00000262971,ENSP00000265960,0,Q8N2W9,Q9BPZ7
ENSP00000340883,ENSP00000262345,0,G5E975,Q99665
ENSP00000368370,ENSP00000324404,0,P19544,Q9BT92
ENSP00000346300,ENSP00000252242,0,P46109,P13647
ENSP00000304226,ENSP00000264832,0,Q9H422,P05362
ENSP00000365804,ENSP00000313420,0,Q9UBN7,P78527
ENSP00000346032,ENSP00000483825,0,P07355,Q9Y6K9
ENSP00000337432,ENSP00000307684,0,Q96PD4,O75528
ENSP00000329967,ENSP00000311032,0,Q9UHD2,P42574
ENSP00000389814,ENSP00000270800,0,Q15848,Q8N6P7
ENSP00000361405,ENSP00000228434,0,P14780,Q07108
ENSP00000307272,ENSP00000310933,0,Q8N122,Q8WXG6
ENSP00000365016,ENSP00000319476,0,Q9Y4H2,Q9Y6W8
ENSP00000495951,ENSP00000216117,0,P21583,P09601
ENSP00000376345,ENSP00000276927,0,P62993,P0DY56
ENSP00000483825,ENSP00000371790,0,Q9Y6K9,P31371
ENSP00000293362,ENSP00000353099,0,P61289,P01911
ENSP00000359345,ENSP00000363124,0,P46777,Q9BVI0
ENSP00000354558,ENSP00000258149,0,P42345,Q00987
ENSP00000420588,ENSP00000401303,0,Q00059,P29353
ENSP00000480558,ENSP00000468411,0,P16619,Q9NZ42
ENSP00000309968,ENSP00000362441,0,P78536,P46100
ENSP00000365230,ENSP00000228872,0,Q07817,P46527
ENSP00000011653,ENSP00000364898,0,P01730,P43405
ENSP00000222254,ENSP00000314976,0,O00459,Q9UHF4
ENSP00000401445,ENSP00000264033,0,O75460,P22681
ENSP00000353874,ENSP00000046794,0,Q9NR96,Q13094
ENSP00000366702,ENSP00000355924,0,Q9UJM3,Q9NRG4
ENSP00000330393,ENSP00000418960,0,P48357,P38398
ENSP00000367830,ENSP00000324173,0,Q05513,P11021
ENSP00000341940,ENSP00000262160,0,P56539,Q15796
ENSP00000379721,ENSP00000365891,0,P40818,P42768
ENSP00000360242,ENSP00000293328,0,P98170,P51692
ENSP00000324890,ENSP00000300574,0,P10747,P46108
ENSP00000264498,ENSP00000311032,0,A0A0A0MQV6,P42574
ENSP00000361405,ENSP00000262995,0,P14780,Q13480
ENSP00000363124,ENSP00000403495,0,Q9BVI0,P01374
ENSP00000216341,ENSP00000400175,0,P10144,P61586
ENSP00000293825,ENSP00000345347,0,O43508,P09429
ENSP00000356231,ENSP00000380432,0,P47224,P01308
ENSP00000427279,ENSP00000380432,0,P19875,P01308
